objectid,identifier,box number,title,creator,description,date,date is approximate,subject,sensitive,location,latitude,longitude,source,filename,type,format original,format,digital collection,contributing institution,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,relation
tabor0027,pg83-b05-f43-001_003,05,Northwest Airliner crash 12 miles southwest of Wallace [03],"Tabor's Photo Service, Wallace Idaho",Debris from an airliner crash partially covered in snow.,1936-12-18,,accidents; airplanes; remnants; snow (precipitation),,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1990",pg83-b05-f43-001_003.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_003.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_003_th.jpg,
tabor0028,pg83-b05-f43-001_004,05,Northwest Airliner crash 12 miles southwest of Wallace [04],"Tabor's Photo Service, Wallace Idaho","Remnants from an airliner crash mostly covered in snow. Numbers and letter ""C14935"" can be seen on the remnant.",1936-12-18,,accidents; airplanes; remnants; snow (precipitation),,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1991",pg83-b05-f43-001_004.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_004.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_004_th.jpg,
tabor0029,pg83-b05-f43-001_005,05,Northwest Airliner crash 12 miles southwest of Wallace [05],"Tabor's Photo Service, Wallace Idaho","Debris from airliner crash, including a turbine part.",1936-12-18,,accidents; airplanes; remnants; turbines,,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1992",pg83-b05-f43-001_005.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_005.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_005_th.jpg,
tabor0030,pg83-b05-f43-001_006,05,Northwest Airliner crash 12 miles southwest of Wallace [06],"Tabor's Photo Service, Wallace Idaho",Debris from an airliner crash partially covered in snow.,1936-12-18,,accidents; airplanes; remnants; snow (precipitation),,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1993",pg83-b05-f43-001_006.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_006.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_006_th.jpg,
tabor0031,pg83-b05-f43-001_007,05,Northwest Airliner crash 12 miles southwest of Wallace [07],"Tabor's Photo Service, Wallace Idaho","Debris from an airliner crash partially covered in snow. Numbers ""4935"" can be seen on the remnant. A few bare trees in the background.",1936-12-18,,accidents; airplanes; remnants; snow (precipitation),,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1994",pg83-b05-f43-001_007.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_007.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_007_th.jpg,
tabor0032,pg83-b05-f43-001_008,05,Northwest Airliner crash 12 miles southwest of Wallace [08],"Tabor's Photo Service, Wallace Idaho",Debris from an airliner crash partially covered in snow.,1936-12-18,,accidents; airplanes; remnants; snow (precipitation),,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1995",pg83-b05-f43-001_008.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_008.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_008_th.jpg,
tabor0033,pg83-b05-f43-001_009,05,Northwest Airliner crash 12 miles southwest of Wallace [09],"Tabor's Photo Service, Wallace Idaho","Debris from airliner crash, including a turbine part.",1936-12-18,,accidents; airplanes; remnants; turbines,,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1996",pg83-b05-f43-001_009.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_009.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_009_th.jpg,
tabor0034,pg83-b05-f43-001_010,05,Northwest Airliner crash 12 miles southwest of Wallace [10],"Tabor's Photo Service, Wallace Idaho",Debris from an airliner crash partially covered in snow. A few bare trees in the background.,1936-12-18,,accidents; airplanes; remnants; trees,,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1997",pg83-b05-f43-001_010.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_010.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_010_th.jpg,
tabor0035,pg83-b05-f43-001_011,05,Northwest Airliner crash 12 miles southwest of Wallace [11],"Tabor's Photo Service, Wallace Idaho","Debris from airliner crash, including a turbine part.",1936-12-18,,accidents; airplanes; remnants; turbines,,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1998",pg83-b05-f43-001_011.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_011.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_011_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_011_th.jpg,
tabor0036,pg83-b05-f43-001_012,05,Northwest Airliner crash 12 miles southwest of Wallace [12],"Tabor's Photo Service, Wallace Idaho",Debris from an airliner crash partially covered in snow. A few bare trees in the background.,1936-12-18,,accidents; airplanes; remnants; trees,,"Shoshone County, Idaho",47.46402084,-115.9480778,"PG 83, George W. Tabor Photographs, 1890-1999",pg83-b05-f43-001_012.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-001_012.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-001_012_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-001_012_th.jpg,
tabor0037,pg83-b05-f43-002_001,05,"Pilot, George Nelson, and Babe Peila before the first air mail flight from Osburn","Tabor's Photo Service, Wallace Idaho","Babe Peila, photographer for Tabor's Store, gives a Fraternal Order of Eagles certificate to pilot, George Nelson, who is sitting in an airplane. The certificate reads ""Fraternal Order of Eagles S. Howard St. Spokane, Wash."" There is illegible text in the bottom and top left corners. ",1938-05-19,,pilots; airplanes; photographers; certificates,,"Osburn, Idaho",47.50621332,-116.0007565,"PG 83, George W. Tabor Photographs, 1890-2000",pg83-b05-f43-002_001.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-002_001.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-002_001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-002_001_th.jpg,
tabor0038,pg83-b05-f43-002_002,05,"Pilot, George Nelson, before the first air mail flight from Osburn","Tabor's Photo Service, Wallace Idaho","Pilot, George Nelson, sits in an airplane. Three unidentified men stand in the background. ",1938-05-19,,pilots; airplanes; men,,"Osburn, Idaho",47.50621332,-116.0007565,"PG 83, George W. Tabor Photographs, 1890-2001",pg83-b05-f43-002_002.jpg,Image;StillImage,Black & white print,image/jpeg,George W. Tabor Photographs,University of Idaho Library Special Collections and Archives,eng,"Educational use only. Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by the University of Idaho Library. For other uses beyond free use, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://www.lib.uidaho.edu/digital/objects/tabor/pg83-b05-f43-002_002.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/small/pg83-b05-f43-002_002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/tabor/thumbs/pg83-b05-f43-002_002_th.jpg,
